week,w1950,w1951,w1952,w1953,w1954,w1955,w1956,w1957,w1958,w1959,w1960,w1961,w1962,w1963,w1964,w1965,w1966,w1967,w1968,w1969,w1970,w1971,w1972,w1973,w1974,w1975,w1976,w1977,w1978,w1979,w1980,w1981,w1982,w1983,w1984,w1985,w1986,w1987,w1988,w1989,w1990,w1991,w1992,w1993,w1994,w1995,w1996,w1997,w1998,w1999,w2000,w2001,w2002,w2003,w2004,w2005,w2006,w2007,w2008,w2009
167,41.481,44.210,48.404,45.543,38.307,45.630,36.118,52.676,49.197,49.584,36.043,39.038,33.471,33.153,52.169,36.050,44.723,47.658,47.374,35.968,53.056,47.816,38.884,42.605,43.278,45.490,39.530,39.936,39.330,50.535,53.404,32.969,32.194,40.799,41.622,44.967,35.800,35.413,37.403,40.347,41.860,50.544,36.589,34.282,41.837,48.510,46.016,45.881,41.282,47.618,43.496,50.751,46.469,43.262,38.065,33.636,48.214,41.716,51.842,42.662
168,41.481,44.210,48.404,45.543,38.307,45.630,36.118,52.676,49.197,49.584,36.043,39.038,33.471,33.153,52.169,36.050,44.723,47.658,47.374,35.968,53.056,47.816,38.884,42.605,43.278,45.490,39.530,39.936,39.330,50.535,53.404,32.969,32.194,40.799,41.622,44.967,35.800,35.413,37.403,40.347,41.860,50.544,36.589,34.282,41.837,48.510,46.016,45.881,41.282,47.618,43.496,50.751,46.469,43.262,38.065,33.636,48.214,41.716,51.842,42.662
169,45.724,48.731,53.355,50.201,42.225,50.297,39.812,58.063,54.229,54.655,39.729,43.031,36.894,36.543,57.505,39.737,49.297,52.532,52.219,39.646,58.482,52.706,42.861,46.962,47.704,50.142,43.573,44.020,43.352,55.703,58.866,36.341,35.486,44.972,45.879,49.566,39.461,39.035,41.228,44.474,46.142,55.713,40.331,37.788,46.116,53.472,50.722,50.573,45.504,52.488,47.945,55.941,51.221,47.686,41.958,37.076,53.145,45.982,57.144,47.026
170,45.724,48.731,53.355,50.201,42.225,50.297,39.812,58.063,54.229,54.655,39.729,43.031,36.894,36.543,57.505,39.737,49.297,52.532,52.219,39.646,58.482,52.706,42.861,46.962,47.704,50.142,43.573,44.020,43.352,55.703,58.866,36.341,35.486,44.972,45.879,49.566,39.461,39.035,41.228,44.474,46.142,55.713,40.331,37.788,46.116,53.472,50.722,50.573,45.504,52.488,47.945,55.941,51.221,47.686,41.958,37.076,53.145,45.982,57.144,47.026
171,45.724,48.731,53.355,50.201,42.225,50.297,39.812,58.063,54.229,54.655,39.729,43.031,36.894,36.543,57.505,39.737,49.297,52.532,52.219,39.646,58.482,52.706,42.861,46.962,47.704,50.142,43.573,44.020,43.352,55.703,58.866,36.341,35.486,44.972,45.879,49.566,39.461,39.035,41.228,44.474,46.142,55.713,40.331,37.788,46.116,53.472,50.722,50.573,45.504,52.488,47.945,55.941,51.221,47.686,41.958,37.076,53.145,45.982,57.144,47.026
172,45.724,48.731,53.355,50.201,42.225,50.297,39.812,58.063,54.229,54.655,39.729,43.031,36.894,36.543,57.505,39.737,49.297,52.532,52.219,39.646,58.482,52.706,42.861,46.962,47.704,50.142,43.573,44.020,43.352,55.703,58.866,36.341,35.486,44.972,45.879,49.566,39.461,39.035,41.228,44.474,46.142,55.713,40.331,37.788,46.116,53.472,50.722,50.573,45.504,52.488,47.945,55.941,51.221,47.686,41.958,37.076,53.145,45.982,57.144,47.026
173,45.724,48.731,53.355,50.201,42.225,50.297,39.812,58.063,54.229,54.655,39.729,43.031,36.894,36.543,57.505,39.737,49.297,52.532,52.219,39.646,58.482,52.706,42.861,46.962,47.704,50.142,43.573,44.020,43.352,55.703,58.866,36.341,35.486,44.972,45.879,49.566,39.461,39.035,41.228,44.474,46.142,55.713,40.331,37.788,46.116,53.472,50.722,50.573,45.504,52.488,47.945,55.941,51.221,47.686,41.958,37.076,53.145,45.982,57.144,47.026
174,49.966,53.253,58.305,54.858,46.143,54.963,43.506,63.450,59.261,59.726,43.415,47.023,40.318,39.934,62.840,43.423,53.870,57.406,57.064,43.325,63.908,57.596,46.838,51.320,52.131,54.794,47.616,48.105,47.375,60.871,64.328,39.712,38.779,49.144,50.136,54.164,43.123,42.657,45.053,48.600,50.423,60.883,44.073,41.294,50.395,58.433,55.428,55.265,49.726,57.358,52.393,61.132,55.974,52.111,45.851,40.516,58.076,50.249,62.446,51.389
175,49.966,53.253,58.305,54.858,46.143,54.963,43.506,63.450,59.261,59.726,43.415,47.023,40.318,39.934,62.840,43.423,53.870,57.406,57.064,43.325,63.908,57.596,46.838,51.320,52.131,54.794,47.616,48.105,47.375,60.871,64.328,39.712,38.779,49.144,50.136,54.164,43.123,42.657,45.053,48.600,50.423,60.883,44.073,41.294,50.395,58.433,55.428,55.265,49.726,57.358,52.393,61.132,55.974,52.111,45.851,40.516,58.076,50.249,62.446,51.389
176,49.966,53.253,58.305,54.858,46.143,54.963,43.506,63.450,59.261,59.726,43.415,47.023,40.318,39.934,62.840,43.423,53.870,57.406,57.064,43.325,63.908,57.596,46.838,51.320,52.131,54.794,47.616,48.105,47.375,60.871,64.328,39.712,38.779,49.144,50.136,54.164,43.123,42.657,45.053,48.600,50.423,60.883,44.073,41.294,50.395,58.433,55.428,55.265,49.726,57.358,52.393,61.132,55.974,52.111,45.851,40.516,58.076,50.249,62.446,51.389
177,49.966,53.253,58.305,54.858,46.143,54.963,43.506,63.450,59.261,59.726,43.415,47.023,40.318,39.934,62.840,43.423,53.870,57.406,57.064,43.325,63.908,57.596,46.838,51.320,52.131,54.794,47.616,48.105,47.375,60.871,64.328,39.712,38.779,49.144,50.136,54.164,43.123,42.657,45.053,48.600,50.423,60.883,44.073,41.294,50.395,58.433,55.428,55.265,49.726,57.358,52.393,61.132,55.974,52.111,45.851,40.516,58.076,50.249,62.446,51.389
178,51.852,55.262,60.506,56.928,47.884,57.037,45.147,65.845,61.497,61.980,45.054,48.798,41.839,41.441,65.211,45.062,55.903,59.573,59.217,44.960,66.320,59.770,48.605,53.256,54.098,56.862,49.413,49.920,49.163,63.168,66.755,41.211,40.242,50.999,52.028,56.208,44.750,44.266,46.753,50.434,52.326,63.180,45.736,42.852,52.297,60.638,57.520,57.351,51.603,59.522,54.371,63.439,58.086,54.077,47.581,42.045,60.268,52.145,64.802,53.328
179,51.852,55.262,60.506,56.928,47.884,57.037,45.147,65.845,61.497,61.980,45.054,48.798,41.839,41.441,65.211,45.062,55.903,59.573,59.217,44.960,66.320,59.770,48.605,53.256,54.098,56.862,49.413,49.920,49.163,63.168,66.755,41.211,40.242,50.999,52.028,56.208,44.750,44.266,46.753,50.434,52.326,63.180,45.736,42.852,52.297,60.638,57.520,57.351,51.603,59.522,54.371,63.439,58.086,54.077,47.581,42.045,60.268,52.145,64.802,53.328
180,51.852,55.262,60.506,56.928,47.884,57.037,45.147,65.845,61.497,61.980,45.054,48.798,41.839,41.441,65.211,45.062,55.903,59.573,59.217,44.960,66.320,59.770,48.605,53.256,54.098,56.862,49.413,49.920,49.163,63.168,66.755,41.211,40.242,50.999,52.028,56.208,44.750,44.266,46.753,50.434,52.326,63.180,45.736,42.852,52.297,60.638,57.520,57.351,51.603,59.522,54.371,63.439,58.086,54.077,47.581,42.045,60.268,52.145,64.802,53.328
181,51.852,55.262,60.506,56.928,47.884,57.037,45.147,65.845,61.497,61.980,45.054,48.798,41.839,41.441,65.211,45.062,55.903,59.573,59.217,44.960,66.320,59.770,48.605,53.256,54.098,56.862,49.413,49.920,49.163,63.168,66.755,41.211,40.242,50.999,52.028,56.208,44.750,44.266,46.753,50.434,52.326,63.180,45.736,42.852,52.297,60.638,57.520,57.351,51.603,59.522,54.371,63.439,58.086,54.077,47.581,42.045,60.268,52.145,64.802,53.328
182,49.023,52.248,57.205,53.823,45.272,53.926,42.685,62.253,58.142,58.599,42.596,46.136,39.557,39.180,61.654,42.604,52.854,56.323,55.987,42.508,62.702,56.510,45.954,50.351,51.147,53.761,46.717,47.197,46.481,59.723,63.114,38.963,38.047,48.217,49.190,53.142,42.309,41.852,44.203,47.683,49.471,59.734,43.241,40.515,49.444,57.331,54.383,54.223,48.788,56.276,51.405,59.978,54.918,51.127,44.985,39.752,56.980,49.301,61.268,50.419
183,49.023,52.248,57.205,53.823,45.272,53.926,42.685,62.253,58.142,58.599,42.596,46.136,39.557,39.180,61.654,42.604,52.854,56.323,55.987,42.508,62.702,56.510,45.954,50.351,51.147,53.761,46.717,47.197,46.481,59.723,63.114,38.963,38.047,48.217,49.190,53.142,42.309,41.852,44.203,47.683,49.471,59.734,43.241,40.515,49.444,57.331,54.383,54.223,48.788,56.276,51.405,59.978,54.918,51.127,44.985,39.752,56.980,49.301,61.268,50.419
184,49.023,52.248,57.205,53.823,45.272,53.926,42.685,62.253,58.142,58.599,42.596,46.136,39.557,39.180,61.654,42.604,52.854,56.323,55.987,42.508,62.702,56.510,45.954,50.351,51.147,53.761,46.717,47.197,46.481,59.723,63.114,38.963,38.047,48.217,49.190,53.142,42.309,41.852,44.203,47.683,49.471,59.734,43.241,40.515,49.444,57.331,54.383,54.223,48.788,56.276,51.405,59.978,54.918,51.127,44.985,39.752,56.980,49.301,61.268,50.419
185,49.023,52.248,57.205,53.823,45.272,53.926,42.685,62.253,58.142,58.599,42.596,46.136,39.557,39.180,61.654,42.604,52.854,56.323,55.987,42.508,62.702,56.510,45.954,50.351,51.147,53.761,46.717,47.197,46.481,59.723,63.114,38.963,38.047,48.217,49.190,53.142,42.309,41.852,44.203,47.683,49.471,59.734,43.241,40.515,49.444,57.331,54.383,54.223,48.788,56.276,51.405,59.978,54.918,51.127,44.985,39.752,56.980,49.301,61.268,50.419
186,49.023,52.248,57.205,53.823,45.272,53.926,42.685,62.253,58.142,58.599,42.596,46.136,39.557,39.180,61.654,42.604,52.854,56.323,55.987,42.508,62.702,56.510,45.954,50.351,51.147,53.761,46.717,47.197,46.481,59.723,63.114,38.963,38.047,48.217,49.190,53.142,42.309,41.852,44.203,47.683,49.471,59.734,43.241,40.515,49.444,57.331,54.383,54.223,48.788,56.276,51.405,59.978,54.918,51.127,44.985,39.752,56.980,49.301,61.268,50.419
187,46.666,49.736,54.455,51.236,43.096,51.334,40.633,59.260,55.347,55.782,40.548,43.918,37.655,37.297,58.690,40.556,50.313,53.615,53.296,40.464,59.688,53.793,43.744,47.931,48.688,51.176,44.471,44.928,44.246,56.851,60.080,37.090,36.218,45.899,46.825,50.588,40.275,39.840,42.078,45.391,47.093,56.862,41.162,38.567,47.067,54.574,51.768,51.616,46.442,53.570,48.933,57.095,52.277,48.669,42.823,37.841,54.241,46.931,58.322,47.995
188,46.666,49.736,54.455,51.236,43.096,51.334,40.633,59.260,55.347,55.782,40.548,43.918,37.655,37.297,58.690,40.556,50.313,53.615,53.296,40.464,59.688,53.793,43.744,47.931,48.688,51.176,44.471,44.928,44.246,56.851,60.080,37.090,36.218,45.899,46.825,50.588,40.275,39.840,42.078,45.391,47.093,56.862,41.162,38.567,47.067,54.574,51.768,51.616,46.442,53.570,48.933,57.095,52.277,48.669,42.823,37.841,54.241,46.931,58.322,47.995
189,46.666,49.736,54.455,51.236,43.096,51.334,40.633,59.260,55.347,55.782,40.548,43.918,37.655,37.297,58.690,40.556,50.313,53.615,53.296,40.464,59.688,53.793,43.744,47.931,48.688,51.176,44.471,44.928,44.246,56.851,60.080,37.090,36.218,45.899,46.825,50.588,40.275,39.840,42.078,45.391,47.093,56.862,41.162,38.567,47.067,54.574,51.768,51.616,46.442,53.570,48.933,57.095,52.277,48.669,42.823,37.841,54.241,46.931,58.322,47.995
190,46.666,49.736,54.455,51.236,43.096,51.334,40.633,59.260,55.347,55.782,40.548,43.918,37.655,37.297,58.690,40.556,50.313,53.615,53.296,40.464,59.688,53.793,43.744,47.931,48.688,51.176,44.471,44.928,44.246,56.851,60.080,37.090,36.218,45.899,46.825,50.588,40.275,39.840,42.078,45.391,47.093,56.862,41.162,38.567,47.067,54.574,51.768,51.616,46.442,53.570,48.933,57.095,52.277,48.669,42.823,37.841,54.241,46.931,58.322,47.995
191,44.310,47.224,51.705,48.648,40.919,48.741,38.580,56.267,52.552,52.965,38.500,41.700,35.753,35.413,55.726,38.508,47.772,50.908,50.604,38.420,56.673,51.076,41.535,45.510,46.229,48.591,42.225,42.659,42.012,53.980,57.046,35.217,34.389,43.581,44.460,48.033,38.241,37.828,39.953,43.098,44.715,53.990,39.083,36.619,44.690,51.818,49.154,49.009,44.097,50.865,46.462,54.211,49.637,46.211,40.660,35.930,51.501,44.560,55.377,45.571
192,44.310,47.224,51.705,48.648,40.919,48.741,38.580,56.267,52.552,52.965,38.500,41.700,35.753,35.413,55.726,38.508,47.772,50.908,50.604,38.420,56.673,51.076,41.535,45.510,46.229,48.591,42.225,42.659,42.012,53.980,57.046,35.217,34.389,43.581,44.460,48.033,38.241,37.828,39.953,43.098,44.715,53.990,39.083,36.619,44.690,51.818,49.154,49.009,44.097,50.865,46.462,54.211,49.637,46.211,40.660,35.930,51.501,44.560,55.377,45.571
193,44.310,47.224,51.705,48.648,40.919,48.741,38.580,56.267,52.552,52.965,38.500,41.700,35.753,35.413,55.726,38.508,47.772,50.908,50.604,38.420,56.673,51.076,41.535,45.510,46.229,48.591,42.225,42.659,42.012,53.980,57.046,35.217,34.389,43.581,44.460,48.033,38.241,37.828,39.953,43.098,44.715,53.990,39.083,36.619,44.690,51.818,49.154,49.009,44.097,50.865,46.462,54.211,49.637,46.211,40.660,35.930,51.501,44.560,55.377,45.571
194,44.310,47.224,51.705,48.648,40.919,48.741,38.580,56.267,52.552,52.965,38.500,41.700,35.753,35.413,55.726,38.508,47.772,50.908,50.604,38.420,56.673,51.076,41.535,45.510,46.229,48.591,42.225,42.659,42.012,53.980,57.046,35.217,34.389,43.581,44.460,48.033,38.241,37.828,39.953,43.098,44.715,53.990,39.083,36.619,44.690,51.818,49.154,49.009,44.097,50.865,46.462,54.211,49.637,46.211,40.660,35.930,51.501,44.560,55.377,45.571
195,44.781,47.726,52.255,49.165,41.355,49.260,38.991,56.866,53.111,53.528,38.910,42.143,36.134,35.790,56.319,38.917,48.280,51.449,51.142,38.829,57.276,51.619,41.977,45.994,46.721,49.108,42.674,43.113,42.459,54.554,57.652,35.591,34.755,44.044,44.933,48.544,38.648,38.230,40.378,43.557,45.190,54.565,39.499,37.009,45.165,52.369,49.676,49.530,44.566,51.406,46.956,54.788,50.165,46.703,41.092,36.312,52.049,45.034,55.966,46.056
196,44.781,47.726,52.255,49.165,41.355,49.260,38.991,56.866,53.111,53.528,38.910,42.143,36.134,35.790,56.319,38.917,48.280,51.449,51.142,38.829,57.276,51.619,41.977,45.994,46.721,49.108,42.674,43.113,42.459,54.554,57.652,35.591,34.755,44.044,44.933,48.544,38.648,38.230,40.378,43.557,45.190,54.565,39.499,37.009,45.165,52.369,49.676,49.530,44.566,51.406,46.956,54.788,50.165,46.703,41.092,36.312,52.049,45.034,55.966,46.056
197,44.781,47.726,52.255,49.165,41.355,49.260,38.991,56.866,53.111,53.528,38.910,42.143,36.134,35.790,56.319,38.917,48.280,51.449,51.142,38.829,57.276,51.619,41.977,45.994,46.721,49.108,42.674,43.113,42.459,54.554,57.652,35.591,34.755,44.044,44.933,48.544,38.648,38.230,40.378,43.557,45.190,54.565,39.499,37.009,45.165,52.369,49.676,49.530,44.566,51.406,46.956,54.788,50.165,46.703,41.092,36.312,52.049,45.034,55.966,46.056
198,44.781,47.726,52.255,49.165,41.355,49.260,38.991,56.866,53.111,53.528,38.910,42.143,36.134,35.790,56.319,38.917,48.280,51.449,51.142,38.829,57.276,51.619,41.977,45.994,46.721,49.108,42.674,43.113,42.459,54.554,57.652,35.591,34.755,44.044,44.933,48.544,38.648,38.230,40.378,43.557,45.190,54.565,39.499,37.009,45.165,52.369,49.676,49.530,44.566,51.406,46.956,54.788,50.165,46.703,41.092,36.312,52.049,45.034,55.966,46.056
199,44.781,47.726,52.255,49.165,41.355,49.260,38.991,56.866,53.111,53.528,38.910,42.143,36.134,35.790,56.319,38.917,48.280,51.449,51.142,38.829,57.276,51.619,41.977,45.994,46.721,49.108,42.674,43.113,42.459,54.554,57.652,35.591,34.755,44.044,44.933,48.544,38.648,38.230,40.378,43.557,45.190,54.565,39.499,37.009,45.165,52.369,49.676,49.530,44.566,51.406,46.956,54.788,50.165,46.703,41.092,36.312,52.049,45.034,55.966,46.056
200,49.966,53.253,58.305,54.858,46.143,54.963,43.506,63.450,59.261,59.726,43.415,47.023,40.318,39.934,62.840,43.423,53.870,57.406,57.064,43.325,63.908,57.596,46.838,51.320,52.131,54.794,47.616,48.105,47.375,60.871,64.328,39.712,38.779,49.144,50.136,54.164,43.123,42.657,45.053,48.600,50.423,60.883,44.073,41.294,50.395,58.433,55.428,55.265,49.726,57.358,52.393,61.132,55.974,52.111,45.851,40.516,58.076,50.249,62.446,51.389
201,49.966,53.253,58.305,54.858,46.143,54.963,43.506,63.450,59.261,59.726,43.415,47.023,40.318,39.934,62.840,43.423,53.870,57.406,57.064,43.325,63.908,57.596,46.838,51.320,52.131,54.794,47.616,48.105,47.375,60.871,64.328,39.712,38.779,49.144,50.136,54.164,43.123,42.657,45.053,48.600,50.423,60.883,44.073,41.294,50.395,58.433,55.428,55.265,49.726,57.358,52.393,61.132,55.974,52.111,45.851,40.516,58.076,50.249,62.446,51.389
202,49.966,53.253,58.305,54.858,46.143,54.963,43.506,63.450,59.261,59.726,43.415,47.023,40.318,39.934,62.840,43.423,53.870,57.406,57.064,43.325,63.908,57.596,46.838,51.320,52.131,54.794,47.616,48.105,47.375,60.871,64.328,39.712,38.779,49.144,50.136,54.164,43.123,42.657,45.053,48.600,50.423,60.883,44.073,41.294,50.395,58.433,55.428,55.265,49.726,57.358,52.393,61.132,55.974,52.111,45.851,40.516,58.076,50.249,62.446,51.389
203,49.966,53.253,58.305,54.858,46.143,54.963,43.506,63.450,59.261,59.726,43.415,47.023,40.318,39.934,62.840,43.423,53.870,57.406,57.064,43.325,63.908,57.596,46.838,51.320,52.131,54.794,47.616,48.105,47.375,60.871,64.328,39.712,38.779,49.144,50.136,54.164,43.123,42.657,45.053,48.600,50.423,60.883,44.073,41.294,50.395,58.433,55.428,55.265,49.726,57.358,52.393,61.132,55.974,52.111,45.851,40.516,58.076,50.249,62.446,51.389
204,52.794,56.267,61.606,57.964,48.755,58.074,45.968,67.042,62.615,63.107,45.873,49.685,42.600,42.194,66.397,45.881,56.920,60.656,60.294,45.777,67.526,60.857,49.489,54.225,55.081,57.896,50.311,50.828,50.056,64.317,67.969,41.960,40.974,51.926,52.974,57.230,45.563,45.071,47.603,51.351,53.277,64.329,46.567,43.631,53.247,61.741,58.566,58.394,52.541,60.605,55.359,64.592,59.142,55.060,48.446,42.810,61.363,53.093,65.981,54.298
205,52.794,56.267,61.606,57.964,48.755,58.074,45.968,67.042,62.615,63.107,45.873,49.685,42.600,42.194,66.397,45.881,56.920,60.656,60.294,45.777,67.526,60.857,49.489,54.225,55.081,57.896,50.311,50.828,50.056,64.317,67.969,41.960,40.974,51.926,52.974,57.230,45.563,45.071,47.603,51.351,53.277,64.329,46.567,43.631,53.247,61.741,58.566,58.394,52.541,60.605,55.359,64.592,59.142,55.060,48.446,42.810,61.363,53.093,65.981,54.298
206,52.794,56.267,61.606,57.964,48.755,58.074,45.968,67.042,62.615,63.107,45.873,49.685,42.600,42.194,66.397,45.881,56.920,60.656,60.294,45.777,67.526,60.857,49.489,54.225,55.081,57.896,50.311,50.828,50.056,64.317,67.969,41.960,40.974,51.926,52.974,57.230,45.563,45.071,47.603,51.351,53.277,64.329,46.567,43.631,53.247,61.741,58.566,58.394,52.541,60.605,55.359,64.592,59.142,55.060,48.446,42.810,61.363,53.093,65.981,54.298
207,52.794,56.267,61.606,57.964,48.755,58.074,45.968,67.042,62.615,63.107,45.873,49.685,42.600,42.194,66.397,45.881,56.920,60.656,60.294,45.777,67.526,60.857,49.489,54.225,55.081,57.896,50.311,50.828,50.056,64.317,67.969,41.960,40.974,51.926,52.974,57.230,45.563,45.071,47.603,51.351,53.277,64.329,46.567,43.631,53.247,61.741,58.566,58.394,52.541,60.605,55.359,64.592,59.142,55.060,48.446,42.810,61.363,53.093,65.981,54.298
208,43.707,47.854,45.025,37.872,45.111,35.707,52.077,48.638,49.021,35.633,38.595,33.091,32.776,51.576,35.640,44.214,47.117,46.836,35.559,52.453,47.273,38.442,42.121,42.786,44.973,39.081,39.482,38.883,49.960,52.797,32.594,31.828,40.335,41.149,44.456,35.393,35.011,36.978,39.889,41.385,49.970,36.173,33.892,41.362,47.959,45.493,45.359,40.813,47.077,43.002,50.174,45.941,42.770,37.632,33.254,47.666,41.242,51.253,42.178,41.617
209,43.707,47.854,45.025,37.872,45.111,35.707,52.077,48.638,49.021,35.633,38.595,33.091,32.776,51.576,35.640,44.214,47.117,46.836,35.559,52.453,47.273,38.442,42.121,42.786,44.973,39.081,39.482,38.883,49.960,52.797,32.594,31.828,40.335,41.149,44.456,35.393,35.011,36.978,39.889,41.385,49.970,36.173,33.892,41.362,47.959,45.493,45.359,40.813,47.077,43.002,50.174,45.941,42.770,37.632,33.254,47.666,41.242,51.253,42.178,41.617
210,43.707,47.854,45.025,37.872,45.111,35.707,52.077,48.638,49.021,35.633,38.595,33.091,32.776,51.576,35.640,44.214,47.117,46.836,35.559,52.453,47.273,38.442,42.121,42.786,44.973,39.081,39.482,38.883,49.960,52.797,32.594,31.828,40.335,41.149,44.456,35.393,35.011,36.978,39.889,41.385,49.970,36.173,33.892,41.362,47.959,45.493,45.359,40.813,47.077,43.002,50.174,45.941,42.770,37.632,33.254,47.666,41.242,51.253,42.178,41.617
211,43.707,47.854,45.025,37.872,45.111,35.707,52.077,48.638,49.021,35.633,38.595,33.091,32.776,51.576,35.640,44.214,47.117,46.836,35.559,52.453,47.273,38.442,42.121,42.786,44.973,39.081,39.482,38.883,49.960,52.797,32.594,31.828,40.335,41.149,44.456,35.393,35.011,36.978,39.889,41.385,49.970,36.173,33.892,41.362,47.959,45.493,45.359,40.813,47.077,43.002,50.174,45.941,42.770,37.632,33.254,47.666,41.242,51.253,42.178,41.617
212,43.707,47.854,45.025,37.872,45.111,35.707,52.077,48.638,49.021,35.633,38.595,33.091,32.776,51.576,35.640,44.214,47.117,46.836,35.559,52.453,47.273,38.442,42.121,42.786,44.973,39.081,39.482,38.883,49.960,52.797,32.594,31.828,40.335,41.149,44.456,35.393,35.011,36.978,39.889,41.385,49.970,36.173,33.892,41.362,47.959,45.493,45.359,40.813,47.077,43.002,50.174,45.941,42.770,37.632,33.254,47.666,41.242,51.253,42.178,41.617
213,41.195,45.104,42.438,35.696,42.519,33.655,49.084,45.843,46.203,33.585,36.376,31.189,30.892,48.612,33.592,41.673,44.409,44.144,33.516,49.438,44.556,36.233,39.700,40.327,42.388,36.835,37.213,36.648,47.089,49.763,30.721,29.999,38.017,38.784,41.901,33.359,32.999,34.852,37.596,39.006,47.098,34.094,31.944,38.985,45.203,42.879,42.752,38.467,44.371,40.531,47.291,43.300,40.312,35.469,31.343,44.927,38.872,48.307,39.754,39.226
214,41.195,45.104,42.438,35.696,42.519,33.655,49.084,45.843,46.203,33.585,36.376,31.189,30.892,48.612,33.592,41.673,44.409,44.144,33.516,49.438,44.556,36.233,39.700,40.327,42.388,36.835,37.213,36.648,47.089,49.763,30.721,29.999,38.017,38.784,41.901,33.359,32.999,34.852,37.596,39.006,47.098,34.094,31.944,38.985,45.203,42.879,42.752,38.467,44.371,40.531,47.291,43.300,40.312,35.469,31.343,44.927,38.872,48.307,39.754,39.226
215,41.195,45.104,42.438,35.696,42.519,33.655,49.084,45.843,46.203,33.585,36.376,31.189,30.892,48.612,33.592,41.673,44.409,44.144,33.516,49.438,44.556,36.233,39.700,40.327,42.388,36.835,37.213,36.648,47.089,49.763,30.721,29.999,38.017,38.784,41.901,33.359,32.999,34.852,37.596,39.006,47.098,34.094,31.944,38.985,45.203,42.879,42.752,38.467,44.371,40.531,47.291,43.300,40.312,35.469,31.343,44.927,38.872,48.307,39.754,39.226
216,41.195,45.104,42.438,35.696,42.519,33.655,49.084,45.843,46.203,33.585,36.376,31.189,30.892,48.612,33.592,41.673,44.409,44.144,33.516,49.438,44.556,36.233,39.700,40.327,42.388,36.835,37.213,36.648,47.089,49.763,30.721,29.999,38.017,38.784,41.901,33.359,32.999,34.852,37.596,39.006,47.098,34.094,31.944,38.985,45.203,42.879,42.752,38.467,44.371,40.531,47.291,43.300,40.312,35.469,31.343,44.927,38.872,48.307,39.754,39.226
217,44.210,48.404,45.543,38.307,45.630,36.118,52.676,49.197,49.584,36.043,39.038,33.471,33.153,52.169,36.050,44.723,47.658,47.374,35.968,53.056,47.816,38.884,42.605,43.278,45.490,39.530,39.936,39.330,50.535,53.404,32.969,32.194,40.799,41.622,44.967,35.800,35.413,37.403,40.347,41.860,50.544,36.589,34.282,41.837,48.510,46.016,45.881,41.282,47.618,43.496,50.751,46.469,43.262,38.065,33.636,48.214,41.716,51.842,42.662,42.096
218,44.210,48.404,45.543,38.307,45.630,36.118,52.676,49.197,49.584,36.043,39.038,33.471,33.153,52.169,36.050,44.723,47.658,47.374,35.968,53.056,47.816,38.884,42.605,43.278,45.490,39.530,39.936,39.330,50.535,53.404,32.969,32.194,40.799,41.622,44.967,35.800,35.413,37.403,40.347,41.860,50.544,36.589,34.282,41.837,48.510,46.016,45.881,41.282,47.618,43.496,50.751,46.469,43.262,38.065,33.636,48.214,41.716,51.842,42.662,42.096
219,44.210,48.404,45.543,38.307,45.630,36.118,52.676,49.197,49.584,36.043,39.038,33.471,33.153,52.169,36.050,44.723,47.658,47.374,35.968,53.056,47.816,38.884,42.605,43.278,45.490,39.530,39.936,39.330,50.535,53.404,32.969,32.194,40.799,41.622,44.967,35.800,35.413,37.403,40.347,41.860,50.544,36.589,34.282,41.837,48.510,46.016,45.881,41.282,47.618,43.496,50.751,46.469,43.262,38.065,33.636,48.214,41.716,51.842,42.662,42.096
220,44.210,48.404,45.543,38.307,45.630,36.118,52.676,49.197,49.584,36.043,39.038,33.471,33.153,52.169,36.050,44.723,47.658,47.374,35.968,53.056,47.816,38.884,42.605,43.278,45.490,39.530,39.936,39.330,50.535,53.404,32.969,32.194,40.799,41.622,44.967,35.800,35.413,37.403,40.347,41.860,50.544,36.589,34.282,41.837,48.510,46.016,45.881,41.282,47.618,43.496,50.751,46.469,43.262,38.065,33.636,48.214,41.716,51.842,42.662,42.096
221,48.731,53.355,50.201,42.225,50.297,39.812,58.063,54.229,54.655,39.729,43.031,36.894,36.543,57.505,39.737,49.297,52.532,52.219,39.646,58.482,52.706,42.861,46.962,47.704,50.142,43.573,44.020,43.352,55.703,58.866,36.341,35.486,44.972,45.879,49.566,39.461,39.035,41.228,44.474,46.142,55.713,40.331,37.788,46.116,53.472,50.722,50.573,45.504,52.488,47.945,55.941,51.221,47.686,41.958,37.076,53.145,45.982,57.144,47.026,46.401
222,48.731,53.355,50.201,42.225,50.297,39.812,58.063,54.229,54.655,39.729,43.031,36.894,36.543,57.505,39.737,49.297,52.532,52.219,39.646,58.482,52.706,42.861,46.962,47.704,50.142,43.573,44.020,43.352,55.703,58.866,36.341,35.486,44.972,45.879,49.566,39.461,39.035,41.228,44.474,46.142,55.713,40.331,37.788,46.116,53.472,50.722,50.573,45.504,52.488,47.945,55.941,51.221,47.686,41.958,37.076,53.145,45.982,57.144,47.026,46.401
