week,w1950,w1951,w1952,w1953,w1954,w1955,w1956,w1957,w1958,w1959,w1960,w1961,w1962,w1963,w1964,w1965,w1966,w1967,w1968,w1969,w1970,w1971,w1972,w1973,w1974,w1975,w1976,w1977,w1978,w1979,w1980,w1981,w1982,w1983,w1984,w1985,w1986,w1987,w1988,w1989,w1990,w1991,w1992,w1993,w1994,w1995,w1996,w1997,w1998,w1999,w2000,w2001,w2002,w2003,w2004,w2005,w2006,w2007,w2008,w2009
167,17.856,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459
168,17.856,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459
169,28.060,49.457,28.503,38.900,37.533,36.842,40.907,54.428,36.140,43.573,28.960,59.756,31.131,37.267,33.781,24.554,29.203,60.160,41.402,28.580,32.565,34.244,40.663,39.015,42.303,32.158,36.977,52.818,36.145,29.162,31.752,49.916,50.898,30.669,45.682,35.167,45.852,36.414,25.239,26.981,22.847,36.968,27.457,19.581,44.377,22.578,31.380,35.005,27.219,58.136,33.821,36.105,52.542,26.667,48.460,53.023,40.070,44.306,41.686,33.721
170,28.060,49.457,28.503,38.900,37.533,36.842,40.907,54.428,36.140,43.573,28.960,59.756,31.131,37.267,33.781,24.554,29.203,60.160,41.402,28.580,32.565,34.244,40.663,39.015,42.303,32.158,36.977,52.818,36.145,29.162,31.752,49.916,50.898,30.669,45.682,35.167,45.852,36.414,25.239,26.981,22.847,36.968,27.457,19.581,44.377,22.578,31.380,35.005,27.219,58.136,33.821,36.105,52.542,26.667,48.460,53.023,40.070,44.306,41.686,33.721
171,28.060,49.457,28.503,38.900,37.533,36.842,40.907,54.428,36.140,43.573,28.960,59.756,31.131,37.267,33.781,24.554,29.203,60.160,41.402,28.580,32.565,34.244,40.663,39.015,42.303,32.158,36.977,52.818,36.145,29.162,31.752,49.916,50.898,30.669,45.682,35.167,45.852,36.414,25.239,26.981,22.847,36.968,27.457,19.581,44.377,22.578,31.380,35.005,27.219,58.136,33.821,36.105,52.542,26.667,48.460,53.023,40.070,44.306,41.686,33.721
172,28.060,49.457,28.503,38.900,37.533,36.842,40.907,54.428,36.140,43.573,28.960,59.756,31.131,37.267,33.781,24.554,29.203,60.160,41.402,28.580,32.565,34.244,40.663,39.015,42.303,32.158,36.977,52.818,36.145,29.162,31.752,49.916,50.898,30.669,45.682,35.167,45.852,36.414,25.239,26.981,22.847,36.968,27.457,19.581,44.377,22.578,31.380,35.005,27.219,58.136,33.821,36.105,52.542,26.667,48.460,53.023,40.070,44.306,41.686,33.721
173,28.060,49.457,28.503,38.900,37.533,36.842,40.907,54.428,36.140,43.573,28.960,59.756,31.131,37.267,33.781,24.554,29.203,60.160,41.402,28.580,32.565,34.244,40.663,39.015,42.303,32.158,36.977,52.818,36.145,29.162,31.752,49.916,50.898,30.669,45.682,35.167,45.852,36.414,25.239,26.981,22.847,36.968,27.457,19.581,44.377,22.578,31.380,35.005,27.219,58.136,33.821,36.105,52.542,26.667,48.460,53.023,40.070,44.306,41.686,33.721
174,48.467,85.426,49.233,67.192,64.829,63.636,70.658,94.011,62.423,75.262,50.022,103.214,53.772,64.371,58.349,42.412,50.441,103.912,71.512,49.365,56.248,59.149,70.236,67.390,73.069,55.546,63.869,91.231,62.433,50.370,54.845,86.218,87.915,52.974,78.904,60.742,79.199,62.897,43.595,46.603,39.464,63.855,47.425,33.822,76.651,38.998,54.202,60.463,47.014,100.417,58.417,62.363,90.755,46.062,83.704,91.585,69.212,76.528,72.003,58.246
175,48.467,85.426,49.233,67.192,64.829,63.636,70.658,94.011,62.423,75.262,50.022,103.214,53.772,64.371,58.349,42.412,50.441,103.912,71.512,49.365,56.248,59.149,70.236,67.390,73.069,55.546,63.869,91.231,62.433,50.370,54.845,86.218,87.915,52.974,78.904,60.742,79.199,62.897,43.595,46.603,39.464,63.855,47.425,33.822,76.651,38.998,54.202,60.463,47.014,100.417,58.417,62.363,90.755,46.062,83.704,91.585,69.212,76.528,72.003,58.246
176,48.467,85.426,49.233,67.192,64.829,63.636,70.658,94.011,62.423,75.262,50.022,103.214,53.772,64.371,58.349,42.412,50.441,103.912,71.512,49.365,56.248,59.149,70.236,67.390,73.069,55.546,63.869,91.231,62.433,50.370,54.845,86.218,87.915,52.974,78.904,60.742,79.199,62.897,43.595,46.603,39.464,63.855,47.425,33.822,76.651,38.998,54.202,60.463,47.014,100.417,58.417,62.363,90.755,46.062,83.704,91.585,69.212,76.528,72.003,58.246
177,48.467,85.426,49.233,67.192,64.829,63.636,70.658,94.011,62.423,75.262,50.022,103.214,53.772,64.371,58.349,42.412,50.441,103.912,71.512,49.365,56.248,59.149,70.236,67.390,73.069,55.546,63.869,91.231,62.433,50.370,54.845,86.218,87.915,52.974,78.904,60.742,79.199,62.897,43.595,46.603,39.464,63.855,47.425,33.822,76.651,38.998,54.202,60.463,47.014,100.417,58.417,62.363,90.755,46.062,83.704,91.585,69.212,76.528,72.003,58.246
178,132.647,233.797,134.743,183.893,177.428,174.160,193.379,257.294,170.843,205.979,136.902,282.481,147.167,176.172,159.693,116.074,138.049,284.392,195.718,135.104,153.943,161.883,192.225,184.436,199.977,152.021,174.800,249.684,170.869,137.855,150.101,235.965,240.609,144.983,215.949,166.242,216.754,172.139,119.313,127.544,108.006,174.760,129.795,92.567,209.783,106.730,148.343,165.476,128.670,274.826,159.879,170.677,248.381,126.064,229.084,250.655,189.423,209.445,197.062,159.410
179,132.647,233.797,134.743,183.893,177.428,174.160,193.379,257.294,170.843,205.979,136.902,282.481,147.167,176.172,159.693,116.074,138.049,284.392,195.718,135.104,153.943,161.883,192.225,184.436,199.977,152.021,174.800,249.684,170.869,137.855,150.101,235.965,240.609,144.983,215.949,166.242,216.754,172.139,119.313,127.544,108.006,174.760,129.795,92.567,209.783,106.730,148.343,165.476,128.670,274.826,159.879,170.677,248.381,126.064,229.084,250.655,189.423,209.445,197.062,159.410
180,132.647,233.797,134.743,183.893,177.428,174.160,193.379,257.294,170.843,205.979,136.902,282.481,147.167,176.172,159.693,116.074,138.049,284.392,195.718,135.104,153.943,161.883,192.225,184.436,199.977,152.021,174.800,249.684,170.869,137.855,150.101,235.965,240.609,144.983,215.949,166.242,216.754,172.139,119.313,127.544,108.006,174.760,129.795,92.567,209.783,106.730,148.343,165.476,128.670,274.826,159.879,170.677,248.381,126.064,229.084,250.655,189.423,209.445,197.062,159.410
181,132.647,233.797,134.743,183.893,177.428,174.160,193.379,257.294,170.843,205.979,136.902,282.481,147.167,176.172,159.693,116.074,138.049,284.392,195.718,135.104,153.943,161.883,192.225,184.436,199.977,152.021,174.800,249.684,170.869,137.855,150.101,235.965,240.609,144.983,215.949,166.242,216.754,172.139,119.313,127.544,108.006,174.760,129.795,92.567,209.783,106.730,148.343,165.476,128.670,274.826,159.879,170.677,248.381,126.064,229.084,250.655,189.423,209.445,197.062,159.410
182,336.718,593.484,342.039,466.805,450.394,442.100,490.886,653.132,433.677,522.871,347.520,717.066,373.577,447.206,405.374,294.648,350.432,721.918,496.823,342.957,390.777,410.933,487.956,468.183,507.635,385.899,443.723,633.813,433.746,349.940,381.027,598.987,610.778,368.033,548.179,421.999,550.222,436.967,302.873,323.767,274.169,443.622,329.479,234.977,532.525,270.930,376.563,420.056,326.625,697.636,405.847,433.258,630.506,320.009,581.520,636.277,480.842,531.667,500.234,404.656
183,336.718,593.484,342.039,466.805,450.394,442.100,490.886,653.132,433.677,522.871,347.520,717.066,373.577,447.206,405.374,294.648,350.432,721.918,496.823,342.957,390.777,410.933,487.956,468.183,507.635,385.899,443.723,633.813,433.746,349.940,381.027,598.987,610.778,368.033,548.179,421.999,550.222,436.967,302.873,323.767,274.169,443.622,329.479,234.977,532.525,270.930,376.563,420.056,326.625,697.636,405.847,433.258,630.506,320.009,581.520,636.277,480.842,531.667,500.234,404.656
184,336.718,593.484,342.039,466.805,450.394,442.100,490.886,653.132,433.677,522.871,347.520,717.066,373.577,447.206,405.374,294.648,350.432,721.918,496.823,342.957,390.777,410.933,487.956,468.183,507.635,385.899,443.723,633.813,433.746,349.940,381.027,598.987,610.778,368.033,548.179,421.999,550.222,436.967,302.873,323.767,274.169,443.622,329.479,234.977,532.525,270.930,376.563,420.056,326.625,697.636,405.847,433.258,630.506,320.009,581.520,636.277,480.842,531.667,500.234,404.656
185,336.718,593.484,342.039,466.805,450.394,442.100,490.886,653.132,433.677,522.871,347.520,717.066,373.577,447.206,405.374,294.648,350.432,721.918,496.823,342.957,390.777,410.933,487.956,468.183,507.635,385.899,443.723,633.813,433.746,349.940,381.027,598.987,610.778,368.033,548.179,421.999,550.222,436.967,302.873,323.767,274.169,443.622,329.479,234.977,532.525,270.930,376.563,420.056,326.625,697.636,405.847,433.258,630.506,320.009,581.520,636.277,480.842,531.667,500.234,404.656
186,336.718,593.484,342.039,466.805,450.394,442.100,490.886,653.132,433.677,522.871,347.520,717.066,373.577,447.206,405.374,294.648,350.432,721.918,496.823,342.957,390.777,410.933,487.956,468.183,507.635,385.899,443.723,633.813,433.746,349.940,381.027,598.987,610.778,368.033,548.179,421.999,550.222,436.967,302.873,323.767,274.169,443.622,329.479,234.977,532.525,270.930,376.563,420.056,326.625,697.636,405.847,433.258,630.506,320.009,581.520,636.277,480.842,531.667,500.234,404.656
187,413.245,728.366,419.776,572.897,552.756,542.577,602.451,801.571,532.240,641.705,426.502,880.036,458.481,548.844,497.505,361.614,430.076,885.990,609.738,420.902,479.590,504.327,598.855,574.588,623.006,473.604,544.569,777.862,532.324,429.472,467.624,735.120,749.591,451.676,672.765,517.907,675.272,536.278,371.707,397.350,336.481,544.445,404.361,288.381,653.554,332.505,462.145,515.523,400.858,856.190,498.086,531.726,773.803,392.739,713.684,780.885,590.124,652.500,613.924,496.623
188,413.245,728.366,419.776,572.897,552.756,542.577,602.451,801.571,532.240,641.705,426.502,880.036,458.481,548.844,497.505,361.614,430.076,885.990,609.738,420.902,479.590,504.327,598.855,574.588,623.006,473.604,544.569,777.862,532.324,429.472,467.624,735.120,749.591,451.676,672.765,517.907,675.272,536.278,371.707,397.350,336.481,544.445,404.361,288.381,653.554,332.505,462.145,515.523,400.858,856.190,498.086,531.726,773.803,392.739,713.684,780.885,590.124,652.500,613.924,496.623
189,413.245,728.366,419.776,572.897,552.756,542.577,602.451,801.571,532.240,641.705,426.502,880.036,458.481,548.844,497.505,361.614,430.076,885.990,609.738,420.902,479.590,504.327,598.855,574.588,623.006,473.604,544.569,777.862,532.324,429.472,467.624,735.120,749.591,451.676,672.765,517.907,675.272,536.278,371.707,397.350,336.481,544.445,404.361,288.381,653.554,332.505,462.145,515.523,400.858,856.190,498.086,531.726,773.803,392.739,713.684,780.885,590.124,652.500,613.924,496.623
190,413.245,728.366,419.776,572.897,552.756,542.577,602.451,801.571,532.240,641.705,426.502,880.036,458.481,548.844,497.505,361.614,430.076,885.990,609.738,420.902,479.590,504.327,598.855,574.588,623.006,473.604,544.569,777.862,532.324,429.472,467.624,735.120,749.591,451.676,672.765,517.907,675.272,536.278,371.707,397.350,336.481,544.445,404.361,288.381,653.554,332.505,462.145,515.523,400.858,856.190,498.086,531.726,773.803,392.739,713.684,780.885,590.124,652.500,613.924,496.623
191,311.209,548.523,316.127,431.441,416.273,408.607,453.697,603.652,400.823,483.259,321.193,662.743,345.276,413.327,374.664,272.326,323.884,667.227,459.185,316.976,361.173,379.802,450.989,432.715,469.178,356.664,410.108,585.797,400.886,323.429,352.161,553.609,564.507,340.151,506.650,390.029,508.538,403.864,279.928,299.239,253.399,410.014,304.519,217.176,492.183,250.405,348.035,388.233,301.880,644.785,375.101,400.435,582.741,295.766,537.466,588.074,444.415,491.389,462.338,374.000
192,311.209,548.523,316.127,431.441,416.273,408.607,453.697,603.652,400.823,483.259,321.193,662.743,345.276,413.327,374.664,272.326,323.884,667.227,459.185,316.976,361.173,379.802,450.989,432.715,469.178,356.664,410.108,585.797,400.886,323.429,352.161,553.609,564.507,340.151,506.650,390.029,508.538,403.864,279.928,299.239,253.399,410.014,304.519,217.176,492.183,250.405,348.035,388.233,301.880,644.785,375.101,400.435,582.741,295.766,537.466,588.074,444.415,491.389,462.338,374.000
193,311.209,548.523,316.127,431.441,416.273,408.607,453.697,603.652,400.823,483.259,321.193,662.743,345.276,413.327,374.664,272.326,323.884,667.227,459.185,316.976,361.173,379.802,450.989,432.715,469.178,356.664,410.108,585.797,400.886,323.429,352.161,553.609,564.507,340.151,506.650,390.029,508.538,403.864,279.928,299.239,253.399,410.014,304.519,217.176,492.183,250.405,348.035,388.233,301.880,644.785,375.101,400.435,582.741,295.766,537.466,588.074,444.415,491.389,462.338,374.000
194,311.209,548.523,316.127,431.441,416.273,408.607,453.697,603.652,400.823,483.259,321.193,662.743,345.276,413.327,374.664,272.326,323.884,667.227,459.185,316.976,361.173,379.802,450.989,432.715,469.178,356.664,410.108,585.797,400.886,323.429,352.161,553.609,564.507,340.151,506.650,390.029,508.538,403.864,279.928,299.239,253.399,410.014,304.519,217.176,492.183,250.405,348.035,388.233,301.880,644.785,375.101,400.435,582.741,295.766,537.466,588.074,444.415,491.389,462.338,374.000
195,142.850,251.781,145.108,198.039,191.076,187.557,208.255,277.086,183.984,221.824,147.433,304.210,158.487,189.724,171.977,125.002,148.668,306.268,210.774,145.497,165.784,174.335,207.012,198.623,215.360,163.715,188.246,268.891,184.013,148.459,161.648,254.116,259.118,156.135,232.561,179.030,233.427,185.380,128.491,137.356,116.314,188.203,139.779,99.687,225.920,114.940,159.754,178.205,138.568,295.967,172.178,183.806,267.488,135.762,246.706,269.936,203.994,225.556,212.221,171.672
196,142.850,251.781,145.108,198.039,191.076,187.557,208.255,277.086,183.984,221.824,147.433,304.210,158.487,189.724,171.977,125.002,148.668,306.268,210.774,145.497,165.784,174.335,207.012,198.623,215.360,163.715,188.246,268.891,184.013,148.459,161.648,254.116,259.118,156.135,232.561,179.030,233.427,185.380,128.491,137.356,116.314,188.203,139.779,99.687,225.920,114.940,159.754,178.205,138.568,295.967,172.178,183.806,267.488,135.762,246.706,269.936,203.994,225.556,212.221,171.672
197,142.850,251.781,145.108,198.039,191.076,187.557,208.255,277.086,183.984,221.824,147.433,304.210,158.487,189.724,171.977,125.002,148.668,306.268,210.774,145.497,165.784,174.335,207.012,198.623,215.360,163.715,188.246,268.891,184.013,148.459,161.648,254.116,259.118,156.135,232.561,179.030,233.427,185.380,128.491,137.356,116.314,188.203,139.779,99.687,225.920,114.940,159.754,178.205,138.568,295.967,172.178,183.806,267.488,135.762,246.706,269.936,203.994,225.556,212.221,171.672
198,142.850,251.781,145.108,198.039,191.076,187.557,208.255,277.086,183.984,221.824,147.433,304.210,158.487,189.724,171.977,125.002,148.668,306.268,210.774,145.497,165.784,174.335,207.012,198.623,215.360,163.715,188.246,268.891,184.013,148.459,161.648,254.116,259.118,156.135,232.561,179.030,233.427,185.380,128.491,137.356,116.314,188.203,139.779,99.687,225.920,114.940,159.754,178.205,138.568,295.967,172.178,183.806,267.488,135.762,246.706,269.936,203.994,225.556,212.221,171.672
199,142.850,251.781,145.108,198.039,191.076,187.557,208.255,277.086,183.984,221.824,147.433,304.210,158.487,189.724,171.977,125.002,148.668,306.268,210.774,145.497,165.784,174.335,207.012,198.623,215.360,163.715,188.246,268.891,184.013,148.459,161.648,254.116,259.118,156.135,232.561,179.030,233.427,185.380,128.491,137.356,116.314,188.203,139.779,99.687,225.920,114.940,159.754,178.205,138.568,295.967,172.178,183.806,267.488,135.762,246.706,269.936,203.994,225.556,212.221,171.672
200,66.323,116.898,67.371,91.946,88.714,87.080,96.690,128.647,85.421,102.990,68.451,141.240,73.583,88.086,79.846,58.037,69.025,142.196,97.859,67.552,76.971,80.941,96.113,92.218,99.989,76.010,87.400,124.842,85.435,68.928,75.051,117.982,120.305,72.491,107.975,83.121,108.377,86.069,59.657,63.772,54.003,87.380,64.897,46.283,104.891,53.365,74.171,82.738,64.335,137.413,79.940,85.339,124.191,63.032,114.542,125.327,94.711,104.722,98.531,79.705
201,66.323,116.898,67.371,91.946,88.714,87.080,96.690,128.647,85.421,102.990,68.451,141.240,73.583,88.086,79.846,58.037,69.025,142.196,97.859,67.552,76.971,80.941,96.113,92.218,99.989,76.010,87.400,124.842,85.435,68.928,75.051,117.982,120.305,72.491,107.975,83.121,108.377,86.069,59.657,63.772,54.003,87.380,64.897,46.283,104.891,53.365,74.171,82.738,64.335,137.413,79.940,85.339,124.191,63.032,114.542,125.327,94.711,104.722,98.531,79.705
202,66.323,116.898,67.371,91.946,88.714,87.080,96.690,128.647,85.421,102.990,68.451,141.240,73.583,88.086,79.846,58.037,69.025,142.196,97.859,67.552,76.971,80.941,96.113,92.218,99.989,76.010,87.400,124.842,85.435,68.928,75.051,117.982,120.305,72.491,107.975,83.121,108.377,86.069,59.657,63.772,54.003,87.380,64.897,46.283,104.891,53.365,74.171,82.738,64.335,137.413,79.940,85.339,124.191,63.032,114.542,125.327,94.711,104.722,98.531,79.705
203,66.323,116.898,67.371,91.946,88.714,87.080,96.690,128.647,85.421,102.990,68.451,141.240,73.583,88.086,79.846,58.037,69.025,142.196,97.859,67.552,76.971,80.941,96.113,92.218,99.989,76.010,87.400,124.842,85.435,68.928,75.051,117.982,120.305,72.491,107.975,83.121,108.377,86.069,59.657,63.772,54.003,87.380,64.897,46.283,104.891,53.365,74.171,82.738,64.335,137.413,79.940,85.339,124.191,63.032,114.542,125.327,94.711,104.722,98.531,79.705
204,38.263,67.441,38.868,53.046,51.181,50.239,55.782,74.220,49.282,59.417,39.491,81.485,42.452,50.819,46.065,33.483,39.822,82.036,56.457,38.972,44.407,46.697,55.450,53.203,57.686,43.852,50.423,72.024,49.289,39.766,43.298,68.067,69.407,41.822,62.293,47.954,62.525,49.655,34.417,36.792,31.156,50.412,37.441,26.702,60.514,30.788,42.791,47.734,37.116,79.277,46.119,49.234,71.648,36.365,66.082,72.304,54.641,60.417,56.845,45.984
205,38.263,67.441,38.868,53.046,51.181,50.239,55.782,74.220,49.282,59.417,39.491,81.485,42.452,50.819,46.065,33.483,39.822,82.036,56.457,38.972,44.407,46.697,55.450,53.203,57.686,43.852,50.423,72.024,49.289,39.766,43.298,68.067,69.407,41.822,62.293,47.954,62.525,49.655,34.417,36.792,31.156,50.412,37.441,26.702,60.514,30.788,42.791,47.734,37.116,79.277,46.119,49.234,71.648,36.365,66.082,72.304,54.641,60.417,56.845,45.984
206,38.263,67.441,38.868,53.046,51.181,50.239,55.782,74.220,49.282,59.417,39.491,81.485,42.452,50.819,46.065,33.483,39.822,82.036,56.457,38.972,44.407,46.697,55.450,53.203,57.686,43.852,50.423,72.024,49.289,39.766,43.298,68.067,69.407,41.822,62.293,47.954,62.525,49.655,34.417,36.792,31.156,50.412,37.441,26.702,60.514,30.788,42.791,47.734,37.116,79.277,46.119,49.234,71.648,36.365,66.082,72.304,54.641,60.417,56.845,45.984
207,38.263,67.441,38.868,53.046,51.181,50.239,55.782,74.220,49.282,59.417,39.491,81.485,42.452,50.819,46.065,33.483,39.822,82.036,56.457,38.972,44.407,46.697,55.450,53.203,57.686,43.852,50.423,72.024,49.289,39.766,43.298,68.067,69.407,41.822,62.293,47.954,62.525,49.655,34.417,36.792,31.156,50.412,37.441,26.702,60.514,30.788,42.791,47.734,37.116,79.277,46.119,49.234,71.648,36.365,66.082,72.304,54.641,60.417,56.845,45.984
208,44.961,25.912,35.364,34.121,33.492,37.188,49.480,32.854,39.611,26.327,54.323,28.301,33.879,30.710,22.322,26.548,54.691,37.638,25.982,29.604,31.131,36.966,35.468,38.457,29.235,33.615,48.016,32.860,26.511,28.866,45.378,46.271,27.881,41.529,31.970,41.683,33.104,22.945,24.528,20.770,33.608,24.961,17.801,40.343,20.525,28.527,31.822,24.744,52.851,30.746,32.823,47.766,24.243,44.055,48.203,36.427,40.278,37.897,30.656,31.334
209,44.961,25.912,35.364,34.121,33.492,37.188,49.480,32.854,39.611,26.327,54.323,28.301,33.879,30.710,22.322,26.548,54.691,37.638,25.982,29.604,31.131,36.966,35.468,38.457,29.235,33.615,48.016,32.860,26.511,28.866,45.378,46.271,27.881,41.529,31.970,41.683,33.104,22.945,24.528,20.770,33.608,24.961,17.801,40.343,20.525,28.527,31.822,24.744,52.851,30.746,32.823,47.766,24.243,44.055,48.203,36.427,40.278,37.897,30.656,31.334
210,44.961,25.912,35.364,34.121,33.492,37.188,49.480,32.854,39.611,26.327,54.323,28.301,33.879,30.710,22.322,26.548,54.691,37.638,25.982,29.604,31.131,36.966,35.468,38.457,29.235,33.615,48.016,32.860,26.511,28.866,45.378,46.271,27.881,41.529,31.970,41.683,33.104,22.945,24.528,20.770,33.608,24.961,17.801,40.343,20.525,28.527,31.822,24.744,52.851,30.746,32.823,47.766,24.243,44.055,48.203,36.427,40.278,37.897,30.656,31.334
211,44.961,25.912,35.364,34.121,33.492,37.188,49.480,32.854,39.611,26.327,54.323,28.301,33.879,30.710,22.322,26.548,54.691,37.638,25.982,29.604,31.131,36.966,35.468,38.457,29.235,33.615,48.016,32.860,26.511,28.866,45.378,46.271,27.881,41.529,31.970,41.683,33.104,22.945,24.528,20.770,33.608,24.961,17.801,40.343,20.525,28.527,31.822,24.744,52.851,30.746,32.823,47.766,24.243,44.055,48.203,36.427,40.278,37.897,30.656,31.334
212,44.961,25.912,35.364,34.121,33.492,37.188,49.480,32.854,39.611,26.327,54.323,28.301,33.879,30.710,22.322,26.548,54.691,37.638,25.982,29.604,31.131,36.966,35.468,38.457,29.235,33.615,48.016,32.860,26.511,28.866,45.378,46.271,27.881,41.529,31.970,41.683,33.104,22.945,24.528,20.770,33.608,24.961,17.801,40.343,20.525,28.527,31.822,24.744,52.851,30.746,32.823,47.766,24.243,44.055,48.203,36.427,40.278,37.897,30.656,31.334
213,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459,21.934
214,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459,21.934
215,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459,21.934
216,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459,21.934
217,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459,21.934
218,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459,21.934
219,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459,21.934
220,31.473,18.138,24.755,23.885,23.445,26.032,34.636,22.998,27.728,18.429,38.026,19.811,23.715,21.497,15.625,18.584,38.284,26.347,18.187,20.723,21.792,25.876,24.828,26.920,20.464,23.531,33.611,23.002,18.557,20.206,31.764,32.390,19.517,29.070,22.379,29.178,23.173,16.061,17.169,14.539,23.525,17.472,12.461,28.240,14.368,19.969,22.276,17.321,36.996,21.522,22.976,33.436,16.970,30.838,33.742,25.499,28.194,26.528,21.459,21.934
221,49.457,28.503,38.900,37.533,36.842,40.907,54.428,36.140,43.573,28.960,59.756,31.131,37.267,33.781,24.554,29.203,60.160,41.402,28.580,32.565,34.244,40.663,39.015,42.303,32.158,36.977,52.818,36.145,29.162,31.752,49.916,50.898,30.669,45.682,35.167,45.852,36.414,25.239,26.981,22.847,36.968,27.457,19.581,44.377,22.578,31.380,35.005,27.219,58.136,33.821,36.105,52.542,26.667,48.460,53.023,40.070,44.306,41.686,33.721,34.467
222,49.457,28.503,38.900,37.533,36.842,40.907,54.428,36.140,43.573,28.960,59.756,31.131,37.267,33.781,24.554,29.203,60.160,41.402,28.580,32.565,34.244,40.663,39.015,42.303,32.158,36.977,52.818,36.145,29.162,31.752,49.916,50.898,30.669,45.682,35.167,45.852,36.414,25.239,26.981,22.847,36.968,27.457,19.581,44.377,22.578,31.380,35.005,27.219,58.136,33.821,36.105,52.542,26.667,48.460,53.023,40.070,44.306,41.686,33.721,34.467
